cellid,x,y,z,nonzero_voxels,vth,order_used,n_coeffs,delta_final,t_read,t_moments,t_transform
83584,-2912500.0,0.0,1612500.0,188267,239093.46309613727,4,20,0.016059436790840882,0.06800391699653119,0.007879083990701474,0.0726712920004502
88384,-2912500.0,0.0,1812500.0,188610,239120.56035973065,4,20,0.015873151881087268,0.06772745799389668,0.007114457999705337,0.06560737499967217
40832,-6712500.0,0.0,-162500.0,240704,250797.9895753126,17,969,0.04521536591260906,0.08481491600105073,0.014432750002015382,3.2967659999994794
43232,-6712500.0,0.0,-62500.0,275264,243023.1353072384,19,1330,0.04804308259572203,0.1011724590061931,0.008170333996531554,4.581978625006741
41504,-4912500.0,0.0,-137500.0,256704,249552.1715231978,17,969,0.04486283190697056,0.08857666701078415,0.007892791996710002,3.3026619589945767
43904,-4912500.0,0.0,-37500.0,286416,244447.24940281574,19,1330,0.04323143835640553,0.10520212499250192,0.00893904099939391,4.467556582996622
42944,1087500.0,0.0,-87500.0,298816,251859.092830392,13,455,0.04890822746846717,0.11032341700047255,0.007097499998053536,1.5131824579875683
74080,-512500.0,0.0,1212500.0,190964,239963.7426563935,4,20,0.01591292221504154,0.0734172919910634,0.010380291001638398,0.059821582995937206
71680,-512500.0,0.0,1112500.0,191284,239964.2874788638,4,20,0.019014305566591148,0.06570833300065715,0.01125066599342972,0.06727666700317059
36128,-4312500.0,0.0,-362500.0,204352,254311.06588690085,11,286,0.04608341832714017,0.08140208300028462,0.007131542006391101,1.0313314999948489
41856,3887500.0,0.0,-137500.0,266944,250661.00966242483,17,969,0.046328806985935236,0.12286483398929704,0.006895208003697917,3.3011854170035804
66784,-2912500.0,0.0,912500.0,190528,240019.40016699987,4,20,0.02401913028060909,0.06903425000200514,0.00927420899097342,0.07047725000302307
38528,-4312500.0,0.0,-262500.0,225280,258620.9975593683,14,560,0.044350105160171065,0.07579095799883362,0.007195542013505474,1.9342304169986164
69184,-2912500.0,0.0,1012500.0,190308,239509.82245290265,4,20,0.016828704795311535,0.0677125419897493,0.0071072089922381565,0.0703639999992447
44256,3887500.0,0.0,-37500.0,290048,246655.9132705963,18,1140,0.04281843617943262,0.11474416700366419,0.01220958300109487,3.89575904099911
42528,5687500.0,0.0,-112500.0,260160,247180.37727639312,18,1140,0.04463446804867302,0.09630525000102352,0.008448041990050115,3.929476707999129
62752,1287500.0,0.0,737500.0,192820,242246.41578598565,5,35,0.04971806530638658,0.0691562919964781,0.009343083002022468,0.12438616600411478
60352,1287500.0,0.0,637500.0,192768,246011.97296904985,8,120,0.04856272985046177,0.06803116700029932,0.01026920801086817,0.4094037920003757
44928,5687500.0,0.0,-12500.0,288640,245884.84054438927,20,1540,0.04762377677859485,0.10898758300754707,0.013648207997903228,5.2712522499932675
40544,1087500.0,0.0,-187500.0,279808,262777.5469599225,15,680,0.04944084083766622,0.0985608329938259,0.00866225000936538,2.329371290994459
40928,-4312500.0,0.0,-162500.0,251520,253658.5811285326,17,969,0.04464699580652961,0.08620183399762027,0.00844987500749994,3.33172062500671
38368,6687500.0,0.0,-287500.0,208640,254155.25318013944,12,364,0.04733299177824,0.08147720799024682,0.011996041008387692,1.279892332997406
36672,-5712500.0,0.0,-337500.0,203376,253260.98742599002,11,286,0.0465262454817681,0.07621733400446828,0.00871795800048858,0.9970959170022979
38144,1087500.0,0.0,-287500.0,251328,274680.7879275819,18,1140,0.048882564407424764,0.09211162499559578,0.010432124996441416,3.9330974999902537
42464,4087500.0,0.0,-112500.0,272768,248901.99712064862,17,969,0.04613823303547493,0.10145129199372604,0.008063041997957043,3.358134207999683
44864,4087500.0,0.0,-12500.0,293248,247143.66981567268,18,1140,0.04531760716802111,0.10889833299734164,0.01134674999048002,3.97150016699743
75776,-3112500.0,0.0,1287500.0,189288,239008.1176237784,4,20,0.014599688887838838,0.07025529199745506,0.00894937499833759,0.06923366601404268
40768,6687500.0,0.0,-187500.0,234332,252480.3142580546,16,816,0.0456508049089987,0.0940755409974372,0.00843716699455399,2.804075166990515
73376,-3112500.0,0.0,1187500.0,189900,239069.49048966393,4,20,0.013971433867642569,0.06921433300885838,0.007548791996669024,0.07232791700516827
70976,-3112500.0,0.0,1087500.0,190208,239236.56673523388,4,20,0.014710075005046843,0.06759816700650845,0.009567749992129393,0.07144579199666623
39072,-5712500.0,0.0,-237500.0,224576,253983.57994855396,14,560,0.044859056185390815,0.08672591600043233,0.007714958002907224,1.9295996250002645
57312,287500.0,0.0,512500.0,199728,256402.51524036183,9,165,0.04985378085881276,0.08194787500542589,0.009577666001860052,0.5680533750128234
54912,287500.0,0.0,412500.0,214848,268629.0422781195,11,286,0.04240902363631081,0.07472741599485744,0.007037875009700656,1.0007480409985874
42144,-3912500.0,0.0,-112500.0,273536,248440.55775157677,16,816,0.04977550648083458,0.105225708000944,0.007509457995183766,2.7887272920052055
64544,1087500.0,0.0,812500.0,191476,240640.57833062185,4,20,0.04270821968257868,0.07051066600251943,0.008822625008178875,0.06750566700065974
62144,1087500.0,0.0,712500.0,191443,243030.00409165525,6,56,0.04961342567656916,0.07277220899413805,0.008410499998717569,0.18686091700510588
59744,1087500.0,0.0,612500.0,193579,247514.53643366526,8,120,0.049833674875506405,0.06993504200363532,0.0077804169995943084,0.4320033749972936
80480,-5512500.0,0.0,1487500.0,184043,238160.28426339172,4,20,0.014732520483021814,0.05803325001033954,0.0070620000042254105,0.059382000006735325
47744,1087500.0,0.0,112500.0,294656,253828.78156947365,13,455,0.04979016629223145,0.11125183300464414,0.00877720800053794,1.52712120799697
78080,-5512500.0,0.0,1387500.0,184884,238116.6869735299,4,20,0.014508481180049927,0.07120150000264402,0.00817533300141804,0.06479429200408049
6272,-712500.0,0.0,-1612500.0,189349,239603.9480373331,4,20,0.016586792428364566,0.07120608299737796,0.010624832997564226,0.0632699169946136
1472,-712500.0,0.0,-1812500.0,188679,239510.59258267304,4,20,0.01639274249369028,0.07002612500218675,0.007135166000807658,0.07048495800700039
3264,-912500.0,0.0,-1737500.0,189108,239543.12460485232,4,20,0.01641371891757582,0.06859083399467636,0.009501082997303456,0.07684462500037625
864,-912500.0,0.0,-1837500.0,189300,239507.53064416745,4,20,0.016305074027550253,0.08503674999519717,0.010107584006618708,0.07205187500221655
5664,-912500.0,0.0,-1637500.0,189296,239583.35653213045,4,20,0.01651492575022416,0.07290450000436977,0.007524500004365109,0.06873954100592528
41536,-4112500.0,0.0,-137500.0,263488,250641.36973407376,17,969,0.04553921319996782,0.09823704100563191,0.012189707995275967,3.308822417006013
3872,-712500.0,0.0,-1712500.0,189035,239552.74909121552,4,20,0.016544603517512673,0.07035283299046569,0.007373915999778546,0.06830933400487993
88896,-5112500.0,0.0,1837500.0,186756,238387.50116359137,4,20,0.014957309228147623,0.06822141700831708,0.008056250007939525,0.0570704589918023
86496,-5112500.0,0.0,1737500.0,186356,238368.9339760683,4,20,0.01491738247434866,0.07180512500053737,0.008590708996052854,0.07037758399383165
84096,-5112500.0,0.0,1637500.0,186212,238327.51649373045,4,20,0.014992593635956872,0.07181366700388025,0.007213333999970928,0.07578604099398945
88288,-5312500.0,0.0,1812500.0,186676,238339.27723115846,4,20,0.014816879549273613,0.06873354200797621,0.007154375009122305,0.06431504199281335
85888,-5312500.0,0.0,1712500.0,186795,238311.20587399398,4,20,0.014768912025982739,0.06464116700226441,0.007870250003179535,0.07153604199993424
43936,-4112500.0,0.0,-37500.0,290624,245003.12399404222,18,1140,0.04325098413067158,0.11243570799706504,0.009467083000345156,3.9135904169961577
83488,-5312500.0,0.0,1612500.0,186475,238268.0912899236,4,20,0.014874088560981363,0.07072029200207908,0.007046250000712462,0.06901104099233635
45344,1087500.0,0.0,12500.0,306880,250374.2559657498,14,560,0.04750890350732784,0.10726116699515842,0.011805333007941954,1.8949479169968981
23776,1887500.0,0.0,-887500.0,190528,240137.8005156687,4,20,0.028459812654932953,0.06490374999702908,0.01016820799850393,0.06585112499305978
21376,1887500.0,0.0,-987500.0,190912,239805.9919103252,4,20,0.020015780248520895,0.06886479200329632,0.007178084008046426,0.0729940000019269
47808,2687500.0,0.0,112500.0,286464,249872.06475625176,15,680,0.04942813650463748,0.09571329200116452,0.009519958999590017,2.3834602089918917
43168,6687500.0,0.0,-87500.0,262720,243879.16454190738,18,1140,0.047662648792952594,0.09055341700150166,0.009192083991365507,3.965227209002478
45408,2687500.0,0.0,12500.0,295936,247747.37140805201,16,816,0.049351561998104254,0.16512820799835026,0.008370957992156036,2.8665038339968305
48128,-4312500.0,0.0,137500.0,261632,250320.86042125386,17,969,0.04473644647299587,0.15251374999934342,0.009085750003578141,3.345588583004428
52928,-4312500.0,0.0,337500.0,207232,255269.12415497357,11,286,0.04835537183541871,0.0710535000107484,0.009042457997566089,0.9642651250032941
45728,-4312500.0,0.0,37500.0,288768,244692.26363111756,18,1140,0.044588589344886874,0.15509749999910127,0.008192875000531785,3.9253732499928446
46848,-6312500.0,0.0,87500.0,264380,243770.1601015697,18,1140,0.04691903758632224,0.13962120799988043,0.00969012500718236,3.9256216670037247
89632,-1712500.0,0.0,1862500.0,188480,240203.75279674088,4,20,0.0002743499266633751,0.06435412500286475,0.0111245419975603,0.0819019170012325
87232,-1712500.0,0.0,1762500.0,189692,239448.93219402918,4,20,0.016027510111794853,0.066090708001866,0.007475291000446305,0.061825959011912346
84832,-1712500.0,0.0,1662500.0,189823,239468.52205665456,4,20,0.016170236393745617,0.07055175000277814,0.010537666006712243,0.057990749992313795
50528,-4312500.0,0.0,237500.0,231872,259054.0687134488,15,680,0.04500017484179801,0.08495604099880438,0.009249082999303937,2.275481167001999
47552,-3712500.0,0.0,112500.0,276352,248832.95939621722,16,816,0.04833110391104879,0.10746612500224728,0.010189834007178433,2.753798875011853
46944,-3912500.0,0.0,87500.0,278784,246321.6759169561,16,816,0.04835523236907608,0.10328504200151656,0.007746917006443255,2.768698083003983
46240,-6512500.0,0.0,62500.0,275200,243293.90835345263,19,1330,0.04909185533330733,0.10383391700452194,0.009627957988413982,4.48234970800695
45152,-3712500.0,0.0,12500.0,293312,245784.7280591261,17,969,0.04964376042896408,0.1155657500057714,0.00873137499729637,3.2884693749947473
46336,-4112500.0,0.0,62500.0,283840,245200.1228493841,17,969,0.04724155270260826,0.1026790829928359,0.007041958000627346,3.300022750001517
48736,-4112500.0,0.0,162500.0,253824,254150.80362664178,17,969,0.04549856042822593,0.08903220799402334,0.010756708987173624,3.278000416001305
51744,-3912500.0,0.0,287500.0,220352,259293.65672365585,13,455,0.04661605812632298,0.0828158749936847,0.008791167012532242,1.752974458009703
48480,4487500.0,0.0,137500.0,259840,250349.78935106043,17,969,0.04450849650504641,0.09495908299868461,0.01160804099345114,3.4039122499962104
49120,5487500.0,0.0,162500.0,243904,252667.67329338653,16,816,0.04928669422115281,0.09741674999531824,0.009601208003005013,2.922723333002068
51136,-4112500.0,0.0,262500.0,226560,259971.51702348219,14,560,0.045758358887232294,0.08079379200353287,0.00811908399919048,2.037739374994999
10432,-1712500.0,0.0,-1437500.0,190192,239604.43968898602,4,20,0.015548743021267242,0.07547429199621547,0.009830750001128763,0.08213137500570156
53536,-4112500.0,0.0,362500.0,205248,255280.1882122865,11,286,0.046684984013491984,0.06855050000012852,0.010840541988727637,0.9609626250021392
8032,-1712500.0,0.0,-1537500.0,190631,239540.39239569844,4,20,0.016085451277089366,0.06661083300423343,0.007945375007693656,0.06589041599363554
12832,-1712500.0,0.0,-1337500.0,190384,239687.59743174503,4,20,0.014758363186098227,0.07625233300495893,0.011207707997527905,0.0703722909966018
68032,-1712500.0,0.0,962500.0,190964,239861.76422566222,4,20,0.022262254557373996,0.06765991699649021,0.0076293750025797635,0.0692040830035694
46080,4487500.0,0.0,37500.0,287936,246111.00859501003,18,1140,0.04708422436768994,0.10341383299964946,0.008923666988266632,4.028962583004613
65632,-1712500.0,0.0,862500.0,190900,240277.99513264475,4,20,0.032498936919102196,0.06517037500452716,0.00740537499950733,0.07688649999909103
70432,-1712500.0,0.0,1062500.0,190836,239848.92618557226,4,20,0.017724174751661437,0.06896420801058412,0.007972707986482419,0.07402408300549723
64352,-3712500.0,0.0,812500.0,191040,241238.93460413095,4,20,0.039900981276536955,0.0674297499936074,0.010037125000962988,0.08135412499541417
46720,5487500.0,0.0,62500.0,278976,244941.5235297619,18,1140,0.049064386032219666,0.1096384999982547,0.009833582997089252,4.142363416001899
61952,-3712500.0,0.0,712500.0,192256,243466.2686922473,5,35,0.04869212630304671,0.08424404100514948,0.010063291992992163,0.20155616701231338
59552,-3712500.0,0.0,612500.0,194816,246698.63229979336,9,165,0.04608946434439396,0.08782216599502135,0.006632207994698547,0.645038917005877
45120,-4512500.0,0.0,12500.0,290880,245515.39807349074,18,1140,0.04764143954771323,0.11176654200244229,0.009620708005968481,4.038689958004397
47520,-4512500.0,0.0,112500.0,269184,247923.86762599155,17,969,0.045133091181511216,0.11226029199315235,0.008836708002490923,3.4949966249987483
3360,1487500.0,0.0,-1737500.0,189928,239473.8413157406,4,20,0.016145859066198004,0.06793183299305383,0.009107791993301362,0.07569825000246055
46048,3687500.0,0.0,37500.0,290176,246818.44572712365,16,816,0.04994064989188259,0.20797866600332782,0.011989750011707656,2.8436992919887416
960,1487500.0,0.0,-1837500.0,189736,239439.75497993012,4,20,0.016062278137607727,0.07920387499325443,0.010198417003266513,0.07418379200680647
5760,1487500.0,0.0,-1637500.0,189819,239498.92075388858,4,20,0.01627156549097653,0.06751604200690053,0.007410292004351504,0.05848745899857022
49056,3887500.0,0.0,162500.0,256256,253612.5266726056,17,969,0.046086733710731374,0.16110762499738485,0.014339625005959533,3.4267902089923155
46656,3887500.0,0.0,62500.0,286656,246694.6283073326,16,816,0.04862855606935239,0.1090341660019476,0.0076537499990081415,2.7780835419980576
48448,3687500.0,0.0,137500.0,268928,250948.79622086044,17,969,0.04705251688266973,0.10616133300936781,0.008668666006997228,3.322075332995155
4576,1887500.0,0.0,-1687500.0,189843,239412.4583408901,4,20,0.0161381096837483,0.0863936669920804,0.0077601660013897344,0.07744275000004563
2176,1887500.0,0.0,-1787500.0,189578,239395.75750074335,4,20,0.01601085805502906,0.07516354200197384,0.015393249996122904,0.06471691699698567
6976,1887500.0,0.0,-1587500.0,190279,239433.99326045119,4,20,0.016183534765441796,0.07095183299679775,0.007286166000994854,0.06975733301078435
12416,2887500.0,0.0,-1362500.0,188507,239112.9625215096,4,20,0.01521090116719152,0.06613404100062326,0.010001667003962211,0.06465312500949949
10016,2887500.0,0.0,-1462500.0,188898,239109.76318233515,4,20,0.015855872048123075,0.07798820899915881,0.009517375001451,0.06546612500096671
7616,2887500.0,0.0,-1562500.0,188502,239099.09756583863,4,20,0.016055637490256944,0.06673712500196416,0.008114874988677911,0.07431983399146702
47040,-1512500.0,0.0,87500.0,295552,250349.94215016143,14,560,0.0459826132072513,0.12732245799270459,0.009393500004080124,1.9119922919926466
46304,-4912500.0,0.0,62500.0,279744,244585.11808163775,17,969,0.047620940447403774,0.10066450000158511,0.007349790990701877,3.2269597920094384
47424,-6912500.0,0.0,112500.0,254800,245705.69543261584,17,969,0.04880190873390067,0.09402025000599679,0.00809458299772814,3.3417149169981712
75136,-4112500.0,0.0,1262500.0,187264,238555.1293199398,4,20,0.014449002149164664,0.0687774999969406,0.008760499986237846,0.06997845899604727
72736,-4112500.0,0.0,1162500.0,188276,238657.99290456675,4,20,0.013879487547691867,0.06859362500836141,0.009303375001763925,0.06594758300343528
70944,-3912500.0,0.0,1087500.0,188608,238913.2522036655,4,20,0.014454969717165044,0.06640233399230056,0.008663790998980403,0.07220954100193921
47264,4087500.0,0.0,87500.0,277504,247243.0733260645,17,969,0.04657100321765821,0.11036779099958949,0.007747875002678484,3.262372458993923
48576,6887500.0,0.0,137500.0,247199,247998.23979541895,17,969,0.04612150999727708,0.08111241699953098,0.007220999992568977,3.2786756249988684
78720,-4512500.0,0.0,1412500.0,186062,238410.79403528155,4,20,0.015360259436090273,0.07456570799695328,0.012941584005602635,0.06890770800237078
81120,-4512500.0,0.0,1512500.0,186231,238449.552956835,4,20,0.015561609637930941,0.06227708300866652,0.007330541993724182,0.07085504199494608
52320,-4512500.0,0.0,312500.0,209408,256094.38625486603,12,364,0.04501574308135299,0.0778235829930054,0.0118862499948591,1.1999671250086976
45024,-6912500.0,0.0,12500.0,287168,244582.6482710474,20,1540,0.04949048906578453,0.10584658299922012,0.010154749994399026,5.231276167003671
46432,-1712500.0,0.0,62500.0,298688,248700.6645243693,13,455,0.049583146487232825,0.1104757499997504,0.009292832997743972,1.5399669160105987
49920,-4512500.0,0.0,212500.0,237136,258386.77192674176,15,680,0.049674016433873994,0.08719016700342763,0.007354415996815078,2.291082291994826
81152,-3712500.0,0.0,1512500.0,187627,238751.84042164485,4,20,0.015930329520753784,0.0710632089903811,0.008520499992300756,0.065528582999832
78752,-3712500.0,0.0,1412500.0,187743,238725.72090966857,4,20,0.01568285121906099,0.07141716699698009,0.013151459002983756,0.07360470799903851
80544,-3912500.0,0.0,1487500.0,187154,238665.30955731065,4,20,0.01584808134322478,0.06949770900246222,0.0074301250133430585,0.06601879200024996
46176,6887500.0,0.0,37500.0,282548,243299.53906558972,19,1330,0.049999820398992575,0.10175104200607166,0.01166083301359322,4.497954750011559
46624,3087500.0,0.0,62500.0,290752,247355.72902324292,16,816,0.04592649948456928,0.09937650000210851,0.0070237499894574285,2.7215027089987416
46688,4687500.0,0.0,62500.0,280512,245925.28957328215,17,969,0.04783614951568716,0.09870733400748577,0.00978529200074263,3.265261874999851
23072,-712500.0,0.0,-912500.0,190196,239756.68124989595,4,20,0.029639079151191433,0.07362508299411274,0.008785917001659982,0.08007941600226332
20672,-712500.0,0.0,-1012500.0,191092,239817.67931814422,4,20,0.023114674207037698,0.06712054100353271,0.01035291601147037,0.06741308300115634
3424,3087500.0,0.0,-1737500.0,188648,239057.78560529585,4,20,0.01587362311374468,0.0652797910006484,0.010240833988063969,0.0672257910046028
49088,4687500.0,0.0,162500.0,247168,253310.26737185,17,969,0.04431627288559695,0.10299133398802951,0.009880999990855344,3.2622973329998786
1024,3087500.0,0.0,-1837500.0,188756,239059.69097374435,4,20,0.01585798280999578,0.07170099999348167,0.009214499994413927,0.06601662498724181
5824,3087500.0,0.0,-1637500.0,188401,239027.03047285907,4,20,0.016013605053283503,0.06773824999982025,0.00970525000593625,0.06884579100005794
48032,-6712500.0,0.0,137500.0,246900,247808.16942618982,17,969,0.048025136103733976,0.09568562501226552,0.008566165997763164,3.342631250008708
41568,-3312500.0,0.0,-137500.0,272960,251827.67973559862,16,816,0.0489940718212031,0.09993037499953061,0.00935291599307675,2.7662128750089323
43968,-3312500.0,0.0,-37500.0,291584,245756.38616451994,16,816,0.048388027889429155,0.10203700000420213,0.011654207992251031,2.757818459009286
45632,-6712500.0,0.0,37500.0,282100,243131.4794863109,20,1540,0.046965744599759385,0.10085145900666248,0.007337250004638918,5.329130166006507
47232,3287500.0,0.0,87500.0,285632,247890.8777613614,16,816,0.04553388771782384,0.10331891699752305,0.011473624996142462,2.874871834006626
3232,-1712500.0,0.0,-1737500.0,189992,239476.814003792,4,20,0.016097788100174718,0.07172125000215601,0.007765125003061257,0.06106104201171547
832,-1712500.0,0.0,-1837500.0,189864,239444.10462250223,4,20,0.016015403377458423,0.07257308300177101,0.011706291013979353,0.06718195900612045
5632,-1712500.0,0.0,-1637500.0,189835,239494.7389953177,4,20,0.016222364307267628,0.06564687499485444,0.006890791992191225,0.0701684999949066
38592,-2712500.0,0.0,-262500.0,241728,268462.002381534,16,816,0.04585469876530602,0.0947744160075672,0.010222041993984021,2.8535222909995355
47936,5887500.0,0.0,112500.0,258944,246911.1189618146,18,1140,0.04465884852250361,0.08322383399354294,0.007354166998993605,4.042524374992354
40992,-2712500.0,0.0,-162500.0,275264,255898.9466476307,17,969,0.04697878566615187,0.09857583399571013,0.012368124997010455,3.326746042002924
46464,-912500.0,0.0,62500.0,304768,251521.387857138,13,455,0.04796418547929368,0.11545029099215753,0.006990042005782016,1.575782749991049
45856,-1112500.0,0.0,37500.0,304980,250343.14451744518,13,455,0.049380056795490054,0.12700858298921958,0.00956916699942667,1.6233259580039885
48256,-1112500.0,0.0,137500.0,290021,256722.47293265845,14,560,0.04823667202274035,0.11012237500108313,0.008891749996109866,2.022529249996296
45536,5887500.0,0.0,12500.0,288568,245660.04152440024,20,1540,0.04789379100698742,0.10525287500058766,0.010152916991501115,5.410234708004282
46912,-4712500.0,0.0,87500.0,273759,245497.1452777414,17,969,0.045554808297134416,0.10124391700082924,0.01387129099748563,3.4388685839949176
41024,-1912500.0,0.0,-162500.0,281296,257206.5218467298,16,816,0.04752651502677469,0.115373709006235,0.012863832991570234,2.8565682920016116
46016,2887500.0,0.0,37500.0,292916,247411.90154384437,15,680,0.049858040324498504,0.11835733300540596,0.010807166996528395,2.3773778329923516
48416,2887500.0,0.0,137500.0,277760,251685.5267021797,16,816,0.04796050564336708,0.11255866599094588,0.010164624996832572,2.8467817500059027
38624,-1912500.0,0.0,-262500.0,252480,272156.3218798099,18,1140,0.049736356076377115,0.10434287499811035,0.009253458003513515,3.964286082991748
47296,4887500.0,0.0,87500.0,273043,246347.41864271654,17,969,0.04662561907351993,0.10671716601063963,0.009687625002698041,3.3881200420000823
47904,5087500.0,0.0,112500.0,263452,247835.14615051763,17,969,0.04683457378565729,0.10388875000353437,0.009941083000740036,3.4400734579976415
43424,-1912500.0,0.0,-62500.0,299008,248234.64306924533,14,560,0.047603836372775585,0.1064025420055259,0.007782000000588596,1.9254469580046134
11072,-712500.0,0.0,-1412500.0,190068,239761.43548126798,4,20,0.015441664298135985,0.060721083005773835,0.008939500010455959,0.06706437500542961
8672,-712500.0,0.0,-1512500.0,190440,239676.08108870068,4,20,0.016155239927728268,0.07400995900388807,0.0073551249952288345,0.0715320419985801
8064,-912500.0,0.0,-1537500.0,190192,239647.66500798333,4,20,0.016234914197531626,0.07320983298995998,0.007168915995862335,0.07217391699668951
12864,-912500.0,0.0,-1337500.0,189598,239839.12890090808,4,20,0.014956481647593224,0.06723087499267422,0.008430540998233482,0.07056845800252631
10464,-912500.0,0.0,-1437500.0,190772,239725.6536154499,4,20,0.015597773026347588,0.062490624986821786,0.010796000002301298,0.0661879169929307
5792,2287500.0,0.0,-1637500.0,189234,239307.39262688902,4,20,0.01611945793988682,0.06625670799985528,0.006966333006857894,0.063325375012937
5184,2087500.0,0.0,-1662500.0,189907,239362.43743101807,4,20,0.016133190529619038,0.06605166700319387,0.0069226249906932935,0.06296287500299513
2784,2087500.0,0.0,-1762500.0,189592,239357.43519125145,4,20,0.01598833473714858,0.0624918749963399,0.007435791994794272,0.06981541699497029
384,2087500.0,0.0,-1862500.0,188480,240203.75279674088,4,20,0.0002743499266633751,0.06479120900621638,0.008416958007728681,0.07452716599800624
48096,-5112500.0,0.0,137500.0,254172,249288.72262826722,17,969,0.04556668273977109,0.0906674580037361,0.0075006249971920624,3.2863243330066325
14816,2887500.0,0.0,-1262500.0,188816,239140.34221126424,4,20,0.014298471566828305,0.06869408400962129,0.006889791999128647,0.07174149999627843
17216,2887500.0,0.0,-1162500.0,189740,239214.17691870168,4,20,0.013986110098721643,0.06789962499169633,0.009237749996827915,0.06855041699600406
8640,-1512500.0,0.0,-1512500.0,190554,239597.07042523826,4,20,0.015992746574767815,0.07218916599231306,0.008557834007660858,0.07152816599409562
11040,-1512500.0,0.0,-1412500.0,190256,239672.97203596646,4,20,0.015354874634352271,0.06805045799410436,0.008689791997312568,0.06546683299529832
45504,5087500.0,0.0,12500.0,289984,246428.56258666655,19,1330,0.04568004305767196,0.11027629100135528,0.00934037500701379,4.479547291004565
47488,-5312500.0,0.0,112500.0,261696,246998.31754642216,17,969,0.04773851040250446,0.09772787500696722,0.008652999997138977,3.2675985410023713
60480,4487500.0,0.0,637500.0,193792,246179.08706769347,8,120,0.048181714408681714,0.06971987499855459,0.008427833003224805,0.4161504999938188
45696,-5112500.0,0.0,37500.0,285696,244143.64894201796,19,1330,0.04354572979463062,0.10489912499906495,0.009094915993046016,4.530467208009213
65280,4487500.0,0.0,837500.0,189888,240901.23165406717,4,20,0.03484048148579672,0.06971675000386313,0.010516958005609922,0.07310337500530295
62880,4487500.0,0.0,737500.0,192384,243030.86699198463,5,35,0.04357533308212448,0.06382862498867325,0.01091574999736622,0.11336133300210349
5056,-1112500.0,0.0,-1662500.0,189163,239561.31046797388,4,20,0.016421174891990343,0.06520879099844024,0.009870791996945627,0.07371479200082831
2656,-1112500.0,0.0,-1762500.0,189419,239524.29368311932,4,20,0.016268507768379497,0.06896229198900983,0.0073619999893708155,0.07798149999871384
256,-1112500.0,0.0,-1862500.0,188480,240203.75279674088,4,20,0.0002743499266633751,0.07159424999554176,0.007326916995225474,0.058605167010682635
80032,-1712500.0,0.0,1462500.0,190428,239564.644508684,4,20,0.015700118646144217,0.06801566699869,0.008232125008362345,0.06487845799711067
77632,-1712500.0,0.0,1362500.0,190076,239644.49909259108,4,20,0.01493633941815302,0.06814241700340062,0.007111208004062064,0.07064312500006054
82432,-1712500.0,0.0,1562500.0,190315,239503.8812052022,4,20,0.016121262642020753,0.06836325000040233,0.01004508399637416,0.06154083399451338
45088,-5312500.0,0.0,12500.0,288896,245260.97931505914,19,1330,0.0460659394180393,0.10643212500144728,0.011140834001707844,4.510460541001521
48512,5287500.0,0.0,137500.0,252032,249636.0396462553,17,969,0.04680480718957053,0.08933395899657626,0.007731958001386374,3.276356875008787
46816,-7112500.0,0.0,87500.0,261504,243348.50076359435,17,969,0.04773569564484164,0.09069366600306239,0.009102416996029206,3.3570615830103634
47776,1887500.0,0.0,112500.0,292416,250964.44120650884,15,680,0.044033271889249034,0.11140983299992513,0.007012749993009493,2.3484080000052927
45376,1887500.0,0.0,12500.0,301824,248189.78439867485,15,680,0.04717770978385613,0.11246745901007671,0.00913158300681971,2.357958000007784
7456,-1112500.0,0.0,-1562500.0,189675,239616.12982358813,4,20,0.016291776837315503,0.06802533299196512,0.008631707998574711,0.07622966599592473
12256,-1112500.0,0.0,-1362500.0,190068,239790.11597157962,4,20,0.015022507083308817,0.0776600000099279,0.012764041995978914,0.0646270419965731
9856,-1112500.0,0.0,-1462500.0,190644,239688.34893686222,4,20,0.015749321938000473,0.08267508300195914,0.007289000001037493,0.06495845800964162
46112,5287500.0,0.0,37500.0,285504,245204.36684139597,19,1330,0.045144762792189326,0.10980500000005122,0.008393208001507446,4.599370457988698
20032,-1712500.0,0.0,-1037500.0,190724,239856.77350317824,4,20,0.01850188315603914,0.07070516599924304,0.010540457995375618,0.07045800000196323
22432,-1712500.0,0.0,-937500.0,190400,239918.44268809093,4,20,0.024025334957057793,0.06592558400006965,0.009121875002165325,0.07907391700427979
24832,-1712500.0,0.0,-837500.0,191488,240535.73547278947,4,20,0.03668945189674109,0.07047849999798927,0.009041541008627973,0.0744798749947222
62912,5287500.0,0.0,737500.0,192704,243239.0480120074,5,35,0.042823471609715426,0.08418999999412335,0.008377249992918223,0.12397704199247528
60512,5287500.0,0.0,637500.0,194944,246519.0866409393,7,84,0.049788294801631806,0.06863112500286661,0.012665750007727183,0.3116490829997929
65312,5287500.0,0.0,837500.0,190480,240970.50379903754,4,20,0.03460224831166166,0.07970516600471456,0.007064084013109095,0.06851475000439677
14176,1887500.0,0.0,-1287500.0,190388,239627.85448024483,4,20,0.014437660057683644,0.07406358400476165,0.011902500002179295,0.06788508300087415
47872,4287500.0,0.0,112500.0,271040,248639.0519584574,17,969,0.04567821877120415,0.10608779100584798,0.011515791004057974,3.324947916000383
18976,1887500.0,0.0,-1087500.0,190742,239765.44588383325,4,20,0.016454912261345503,0.07650308300799225,0.008804791999864392,0.06640470899583306
